trace_name,station,true_s_sample,raw_s_peak_count,max_s_sample,max_s_probability,nearest_raw_s_sample,nearest_raw_s_probability,nearest_raw_s_error_samples,nearest_raw_s_abs_error_s,nearest_raw_s_within_near_samples,normal_picker_s_sample,normal_picker_s_error_samples,normal_picker_s_abs_error_s
FIA0.HE_20250131090204_HH_EV,FIA0,2865,1,2857,0.2841627299785614,2857,0.2841627299785614,8,0.08,True,2857,8,0.08
KEF.HE_20250129115635_HH_EV,KEF,5032,1,5065,0.247228741645813,5065,0.247228741645813,-33,0.33,True,,,
RAF.HE_20250225121849_HH_EV,RAF,2662,1,2675,0.31649380922317505,2675,0.31649380922317505,-13,0.13,True,2675,-13,0.13
OBF0.HE_20250110124812_HH_EV,OBF0,3282,1,3387,0.13940048217773438,3387,0.13940048217773438,-105,1.05,False,,,
LAUT.HE_20250217152740_HH_EV,LAUT,4598,1,4580,0.4404873549938202,4580,0.4404873549938202,18,0.18,True,4580,18,0.18
FIA0.HE_20250212115928_HH_EV,FIA0,3489,1,3390,0.20781224966049194,3390,0.20781224966049194,99,0.99,False,3390,,
KEF.HE_20250127135247_HH_EV,KEF,4348,1,4482,0.22767826914787292,4482,0.22767826914787292,-134,1.34,False,4482,,
VUOS.HE_20250204142655_HH_EV,VUOS,4595,1,4579,0.1841435432434082,4579,0.1841435432434082,16,0.16,True,,,
KAF.HE_20250212115917_HH_EV,KAF,4087,1,4108,0.2278752624988556,4108,0.2278752624988556,-21,0.21,True,4108,,
LAUT.HE_20250211132820_HH_EV,LAUT,2995,1,3139,0.389821857213974,3139,0.389821857213974,-144,1.44,False,3139,,
FIA1.HE_20250114135755_HH_EV,FIA1,3044,1,3231,0.12647628784179688,3231,0.12647628784179688,-187,1.87,False,,,
HEF.HE_20250225123244_HH_EV,HEF,5224,1,5313,0.1117522120475769,5313,0.1117522120475769,-89,0.89,False,,,
KPF.HE_20250113125837_HH_EV,KPF,2673,0,2654,0.05899277329444885,,,,,False,,,
LAUT.HE_20250127124312_HH_EV,LAUT,4147,1,4156,0.49466925859451294,4156,0.49466925859451294,-9,0.09,True,4156,-9,0.09
VJF.HE_20250124114131_HH_EV,VJF,2514,1,2511,0.31883642077445984,2511,0.31883642077445984,3,0.03,True,2511,3,0.03
MEF.HE_20250227085938_HH_EV,MEF,3162,1,3138,0.4945136606693268,3138,0.4945136606693268,24,0.24,True,3138,24,0.24
HEL1.HE_20250110110057_HH_EV,HEL1,3014,1,3034,0.1381290853023529,3034,0.1381290853023529,-20,0.2,True,,,
RAF.HE_20250204124540_HH_EV,RAF,4838,1,4981,0.1743031144142151,4981,0.1743031144142151,-143,1.43,False,,,
MEF.HE_20250220092104_HH_EV,MEF,2907,1,2937,0.244064599275589,2937,0.244064599275589,-30,0.3,True,2937,,
RAF.HE_20250113125829_HH_EV,RAF,4184,1,4190,0.18528690934181213,4190,0.18528690934181213,-6,0.06,True,4190,-6,0.06
OUL.FN_20250108120159_HH_EV,OUL,2724,1,2702,0.17644193768501282,2702,0.17644193768501282,22,0.22,True,,,
KEV.HE_20250219000547_HH_EV,KEV,4810,1,4799,0.2474256455898285,4799,0.2474256455898285,11,0.11,True,4799,11,0.11
VAF.HE_20250206084843_HH_EV,VAF,4252,1,4348,0.1921592652797699,4348,0.1921592652797699,-96,0.96,False,4348,,
KU6.HE_20250226122045_HH_EV,KU6,4910,0,4777,0.06873482465744019,,,,,False,,,
KAF.HE_20250130105937_HH_EV,KAF,4770,1,4766,0.24852630496025085,4766,0.24852630496025085,4,0.04,True,4766,4,0.04
AAL.UP_20250117130355_HH_EV,AAL,4915,1,4885,0.1890924870967865,4885,0.1890924870967865,30,0.3,True,,,
MEF.HE_20250227154158_HH_EV,MEF,2217,1,2226,0.494680792093277,2226,0.494680792093277,-9,0.09,True,2226,-9,0.09
KUNI.HE_20250219152749_HH_EV,KUNI,3829,2,3872,0.1275760531425476,3825,0.11189809441566467,4,0.04,True,,,
RAF.HE_20250204114535_HH_EV,RAF,1793,1,1790,0.4589645266532898,1790,0.4589645266532898,3,0.03,True,1790,3,0.03
KEV.HE_20250207131214_HH_EV,KEV,3732,1,3767,0.19197890162467957,3767,0.19197890162467957,-35,0.35,True,,,
RAJF.FN_20250217200526_HH_EV,RAJF,4510,1,4501,0.2629198431968689,4501,0.2629198431968689,9,0.09,True,4501,9,0.09
AAL.UP_20250116104429_HH_EV,AAL,5327,1,5320,0.24698364734649658,5320,0.24698364734649658,7,0.07,True,,,
OUF.HE_20250110124817_HH_EV,OUF,3456,1,3483,0.16810235381126404,3483,0.16810235381126404,-27,0.27,True,,,
MEF.HE_20250122131034_HH_EV,MEF,2126,1,2161,0.4426264762878418,2161,0.4426264762878418,-35,0.35,True,2161,,
KEF.HE_20250227101954_HH_EV,KEF,4179,1,4311,0.1450555920600891,4311,0.1450555920600891,-132,1.32,False,,,
NUR.HE_20250219114023_HH_EV,NUR,3881,2,3859,0.11850711703300476,3859,0.11850711703300476,22,0.22,True,,,
RNF.FN_20250109100335_HH_EV,RNF,5429,1,5397,0.12681177258491516,5397,0.12681177258491516,32,0.32,True,,,
MEF.HE_20250204142643_HH_EV,MEF,5187,1,5176,0.494680792093277,5176,0.494680792093277,11,0.11,True,5176,11,0.11
NUR.HE_20250203142831_HH_EV,NUR,4612,1,4584,0.198308527469635,4584,0.198308527469635,28,0.28,True,,,
KPF.HE_20250124114126_HH_EV,KPF,5052,1,5041,0.29457277059555054,5041,0.29457277059555054,11,0.11,True,5041,11,0.11
RAJF.FN_20250131114613_HH_EV,RAJF,3995,1,4008,0.19470566511154175,4008,0.19470566511154175,-13,0.13,True,,,
HEL5.HE_20250113140121_HH_EV,HEL5,1461,1,1441,0.48943376541137695,1441,0.48943376541137695,20,0.2,True,1441,20,0.2
KPF.HE_20250220114643_HH_EV,KPF,4850,1,4855,0.15445184707641602,4855,0.15445184707641602,-5,0.05,True,,,
OUF.HE_20250225132007_HH_EV,OUF,4854,1,5009,0.20394352078437805,5009,0.20394352078437805,-155,1.55,False,5009,,
FIA0.HE_20250205125803_HH_EV,FIA0,3323,1,3342,0.13647764921188354,3342,0.13647764921188354,-19,0.19,True,,,
FIA0.HE_20250227100127_HH_EV,FIA0,4873,1,4758,0.22030165791511536,4758,0.22030165791511536,115,1.15,False,,,
RAJF.FN_20250215162151_HH_EV,RAJF,5342,1,5359,0.14632904529571533,5359,0.14632904529571533,-17,0.17,True,,,
HEL1.HE_20250110100028_HH_EV,HEL1,4926,2,1686,0.2650044560432434,4954,0.1842014491558075,-28,0.28,True,1686,,
TOF.HE_20250226131818_HH_EV,TOF,4125,1,4098,0.17209473252296448,4098,0.17209473252296448,27,0.27,True,,,
TOF.HE_20250129121223_HH_EV,TOF,2264,0,2231,0.05966979265213013,,,,,False,,,
RAJF.FN_20250207160303_HH_EV,RAJF,3454,1,3416,0.10276442766189575,3416,0.10276442766189575,38,0.38,True,,,
KLF.FN_20250116120607_HH_EV,KLF,4264,1,4342,0.19697511196136475,4342,0.19697511196136475,-78,0.78,False,,,
AAL.UP_20250211141126_HH_EV,AAL,3092,1,3230,0.24900826811790466,3230,0.24900826811790466,-138,1.38,False,3230,,
KU6.HE_20250104110634_HH_EV,KU6,5327,1,5177,0.14383935928344727,5177,0.14383935928344727,150,1.5,False,,,
LAUT.HE_20250219135953_HH_EV,LAUT,1831,1,1818,0.494680792093277,1818,0.494680792093277,13,0.13,True,1818,13,0.13
SUF.HE_20250131081742_HH_EV,SUF,4208,1,4213,0.1847069263458252,4213,0.1847069263458252,-5,0.05,True,,,
RAF.HE_20250220114716_HH_EV,RAF,2993,1,3027,0.18002831935882568,3027,0.18002831935882568,-34,0.34,True,,,
KEV.HE_20250208130735_HH_EV,KEV,5076,0,5198,0.0864710807800293,,,,,False,,,
KEF.HE_20250220135600_HH_EV,KEF,3081,1,3115,0.23976045846939087,3115,0.23976045846939087,-34,0.34,True,,,
KAF.HE_20250224202235_HH_EV,KAF,3208,1,3379,0.1297411322593689,3379,0.1297411322593689,-171,1.71,False,,,
VRF.HE_20250224060551_HH_EV,VRF,3433,1,3439,0.1676330864429474,3439,0.1676330864429474,-6,0.06,True,,,
NUR.HE_20250120113756_HH_EV,NUR,1007,1,1083,0.11361446976661682,1083,0.11361446976661682,-76,0.76,False,,,
KUNI.HE_20250129113203_HH_EV,KUNI,4614,1,4660,0.24989551305770874,4660,0.24989551305770874,-46,0.46,True,4660,,
KLF.FN_20250206090233_HH_EV,KLF,4123,1,4201,0.1258399784564972,4201,0.1258399784564972,-78,0.78,False,,,
RANF.FN_20250228131517_HH_EV,RANF,5186,1,5321,0.22815820574760437,5321,0.22815820574760437,-135,1.35,False,5321,,
ALAJF.HE_20250204125949_HH_EV,ALAJF,3358,1,3514,0.2203982174396515,3514,0.2203982174396515,-156,1.56,False,,,
NUR.HE_20250226130021_HH_EV,NUR,1972,1,1971,0.38713380694389343,1971,0.38713380694389343,1,0.01,True,1971,1,0.01
KIF.HE_20250226122055_HH_EV,KIF,5022,0,5999,0.15265625715255737,,,,,False,,,
KEV.HE_20250215162207_HH_EV,KEV,4103,1,4071,0.22527861595153809,4071,0.22527861595153809,32,0.32,True,4071,,
RNF.FN_20250103202953_HH_EV,RNF,5184,1,5225,0.2033882737159729,5225,0.2033882737159729,-41,0.41,True,,,
RANF.FN_20250221131234_HH_EV,RANF,4262,1,4289,0.1895134449005127,4289,0.1895134449005127,-27,0.27,True,,,
KAF.HE_20250115130000_HH_EV,KAF,3828,1,3958,0.163397878408432,3958,0.163397878408432,-130,1.3,False,,,
HEL5.HE_20250213150732_HH_EV,HEL5,4565,1,4564,0.4939322769641876,4564,0.4939322769641876,1,0.01,True,4564,1,0.01
FIA0.HE_20250123115158_HH_EV,FIA0,3579,1,3570,0.16775786876678467,3570,0.16775786876678467,9,0.09,True,,,
KPF.HE_20250123120422_HH_EV,KPF,2966,1,3022,0.1631297767162323,3022,0.1631297767162323,-56,0.56,False,,,
HEL1.HE_20250224154202_HH_EV,HEL1,2499,1,2510,0.49463021755218506,2510,0.49463021755218506,-11,0.11,True,2510,-11,0.11
HEL5.HE_20250131125610_HH_EV,HEL5,4675,1,4692,0.3129056692123413,4692,0.3129056692123413,-17,0.17,True,4692,-17,0.17
LAUT.HE_20250214122606_HH_EV,LAUT,1409,1,1406,0.494680792093277,1406,0.494680792093277,3,0.03,True,1406,3,0.03
OUL.FN_20250227120422_HH_EV,OUL,4336,1,4356,0.19048792123794556,4356,0.19048792123794556,-20,0.2,True,,,
FIA0.HE_20250207121735_HH_EV,FIA0,1829,1,1887,0.30027711391448975,1887,0.30027711391448975,-58,0.58,False,1887,,
KUNI.HE_20250127124307_HH_EV,KUNI,4851,1,4854,0.47340306639671326,4854,0.47340306639671326,-3,0.03,True,4854,-3,0.03
NUR.HE_20250211091442_HH_EV,NUR,3501,1,3433,0.27376848459243774,3433,0.27376848459243774,68,0.68,False,3433,,
KU6.HE_20250225235435_HH_EV,KU6,4596,1,4591,0.18558281660079956,4591,0.18558281660079956,5,0.05,True,,,
OBF8.HE_20250103123029_HH_EV,OBF8,3842,1,4016,0.184724360704422,4016,0.184724360704422,-174,1.74,False,,,
RAJF.FN_20250104131536_HH_EV,RAJF,4030,1,4097,0.18024596571922302,4097,0.18024596571922302,-67,0.67,False,,,
VJF.HE_20250122090228_HH_EV,VJF,1938,1,1956,0.494680792093277,1956,0.494680792093277,-18,0.18,True,1956,,
SUF.HE_20250220073008_HH_EV,SUF,3208,1,3309,0.27591001987457275,3309,0.27591001987457275,-101,1.01,False,3309,,
RANF.FN_20250123113357_HH_EV,RANF,4470,1,4402,0.235606849193573,4402,0.235606849193573,68,0.68,False,4402,,
OBF0.HE_20250110090242_HH_EV,OBF0,4659,1,4735,0.19172152876853943,4735,0.19172152876853943,-76,0.76,False,4735,,
OBF3.HE_20250116112432_HH_EV,OBF3,3332,1,3385,0.2731966972351074,3385,0.2731966972351074,-53,0.53,False,3385,,
VRF.HE_20250209160622_HH_EV,VRF,4282,0,5999,0.08533352613449097,,,,,False,,,
JOF.HE_20250121121852_HH_EV,JOF,4807,1,4934,0.1559027135372162,4934,0.1559027135372162,-127,1.27,False,,,
KEF.HE_20250227123617_HH_EV,KEF,4798,1,4757,0.17884978652000427,4757,0.17884978652000427,41,0.41,True,,,
VJF.HE_20250124115346_HH_EV,VJF,3590,1,3592,0.3760371506214142,3592,0.3760371506214142,-2,0.02,True,3592,-2,0.02
OLKF.FN_20250113123027_HH_EV,OLKF,4428,1,4404,0.16723021864891052,4404,0.16723021864891052,24,0.24,True,,,
KEV.HE_20250125102553_HH_EV,KEV,4876,1,5134,0.13893169164657593,5134,0.13893169164657593,-258,2.58,False,,,
RAF.HE_20250116110700_HH_EV,RAF,3515,0,3692,0.07284289598464966,,,,,False,,,
KIF.HE_20250122045310_HH_EV,KIF,5393,1,5582,0.15169531106948853,5582,0.15169531106948853,-189,1.89,False,,,
KAF.HE_20250225134836_HH_EV,KAF,4284,1,4462,0.1479039490222931,4462,0.1479039490222931,-178,1.78,False,,,
HEL5.HE_20250220155542_HH_EV,HEL5,2363,1,2354,0.4911457598209381,2354,0.4911457598209381,9,0.09,True,2354,9,0.09
OUF.HE_20250212103916_HH_EV,OUF,3633,1,3635,0.3105539381504059,3635,0.3105539381504059,-2,0.02,True,3635,-2,0.02
VUOS.HE_20250214122559_HH_EV,VUOS,2571,1,2560,0.3941580355167389,2560,0.3941580355167389,11,0.11,True,2560,11,0.11
TVF.HE_20250108104252_HH_EV,TVF,3548,1,3615,0.1521543264389038,3615,0.1521543264389038,-67,0.67,False,,,
FIA0.HE_20250123111528_HH_EV,FIA0,3578,1,3603,0.10543537139892578,3603,0.10543537139892578,-25,0.25,True,,,
KEF.HE_20250224114555_HH_EV,KEF,4475,1,4396,0.2515482008457184,4396,0.2515482008457184,79,0.79,False,4396,,
KLF.FN_20250203130747_HH_EV,KLF,4640,1,4720,0.1873645782470703,4720,0.1873645782470703,-80,0.8,False,,,
KLF.FN_20250120230521_HH_EV,KLF,4681,1,4194,0.1109817624092102,4194,0.1109817624092102,487,4.87,False,,,
KEF.HE_20250225101021_HH_EV,KEF,5452,1,5408,0.1156381368637085,5408,0.1156381368637085,44,0.44,True,,,
RMF.HE_20250227121059_HH_EV,RMF,4427,1,4386,0.16853806376457214,4386,0.16853806376457214,41,0.41,True,,,
KPF.HE_20250220093309_HH_EV,KPF,1796,1,1998,0.1639229953289032,1998,0.1639229953289032,-202,2.02,False,,,
KPF.HE_20250122111111_HH_EV,KPF,3739,1,3737,0.3092668354511261,3737,0.3092668354511261,2,0.02,True,3737,2,0.02
HEL1.HE_20250114135955_HH_EV,HEL1,2734,1,2724,0.49465513229370117,2724,0.49465513229370117,10,0.1,True,2724,10,0.1
KEV.HE_20250216044106_HH_EV,KEV,3689,1,3675,0.2625647783279419,3675,0.2625647783279419,14,0.14,True,3675,,
RUF.HE_20250213123534_HH_EV,RUF,3651,1,3828,0.13438153266906738,3828,0.13438153266906738,-177,1.77,False,,,
MEF.HE_20250128152959_HH_EV,MEF,5181,1,5208,0.4945489168167114,5208,0.4945489168167114,-27,0.27,True,5208,-27,0.27
RAJF.FN_20250215201728_HH_EV,RAJF,4395,2,4276,0.1402839720249176,4276,0.1402839720249176,119,1.19,False,,,
OLKF.FN_20250224114635_HH_EV,OLKF,5121,1,5176,0.18000540137290955,5176,0.18000540137290955,-55,0.55,False,,,
KPF.HE_20250130143033_HH_EV,KPF,4322,1,4465,0.16295307874679565,4465,0.16295307874679565,-143,1.43,False,,,
MEF.HE_20250224154155_HH_EV,MEF,3006,1,3002,0.494680792093277,3002,0.494680792093277,4,0.04,True,3002,4,0.04
KEF.HE_20250220121351_HH_EV,KEF,3909,1,3896,0.28069719672203064,3896,0.28069719672203064,13,0.13,True,3896,13,0.13
KEF.HE_20250129131421_HH_EV,KEF,3984,1,4059,0.14523372054100037,4059,0.14523372054100037,-75,0.75,False,,,
FIA0.HE_20250116115006_HH_EV,FIA0,3694,1,3766,0.18983721733093262,3766,0.18983721733093262,-72,0.72,False,,,
KEF.HE_20250114112559_HH_EV,KEF,4256,1,4291,0.21945932507514954,4291,0.21945932507514954,-35,0.35,True,4291,,
OBF3.HE_20250122142437_HH_EV,OBF3,3434,1,3377,0.2375892996788025,3377,0.2375892996788025,57,0.57,False,3377,,
VUOS.HE_20250226152954_HH_EV,VUOS,1905,1,1856,0.22897538542747498,1856,0.22897538542747498,49,0.49,True,,,
HEF.HE_20250124104820_HH_EV,HEF,3460,1,3564,0.19150510430335999,3564,0.19150510430335999,-104,1.04,False,,,
FIA1.HE_20250122122759_HH_EV,FIA1,3060,1,3146,0.1978694498538971,3146,0.1978694498538971,-86,0.86,False,,,
HEF.HE_20250108121001_HH_EV,HEF,4412,1,4465,0.10760143399238586,4465,0.10760143399238586,-53,0.53,False,,,
RAJF.FN_20250122045302_HH_EV,RAJF,3827,1,3950,0.1343505084514618,3950,0.1343505084514618,-123,1.23,False,,,
KEF.HE_20250221162614_HH_EV,KEF,3143,1,3121,0.20006442070007324,3121,0.20006442070007324,22,0.22,True,,,
OUL.FN_20250104131544_HH_EV,OUL,4458,1,4456,0.1388172209262848,4456,0.1388172209262848,2,0.02,True,,,
RANF.FN_20250114112634_HH_EV,RANF,4253,0,4409,0.09534716606140137,,,,,False,,,
TOF.HE_20250219124452_HH_EV,TOF,4312,1,4294,0.1875360906124115,4294,0.1875360906124115,18,0.18,True,,,
KAF.HE_20250114112555_HH_EV,KAF,3751,1,3430,0.22610598802566528,3430,0.22610598802566528,321,3.21,False,3430,,
VRF.HE_20250128201310_HH_EV,VRF,4462,0,4451,0.09980374574661255,,,,,False,,,
TOF.HE_20250116120544_HH_EV,TOF,4706,1,4660,0.141169935464859,4660,0.141169935464859,46,0.46,True,,,
OBF0.HE_20250102115057_HH_EV,OBF0,4472,1,4490,0.4941636919975281,4490,0.4941636919975281,-18,0.18,True,4490,-18,0.18
VRF.HE_20250228124326_HH_EV,VRF,5496,0,4677,0.06577393412590027,,,,,False,,,
VAF.HE_20250116115021_HH_EV,VAF,4095,1,4064,0.2094709575176239,4064,0.2094709575176239,31,0.31,True,,,
VJF.HE_20250204113422_HH_EV,VJF,2092,1,2100,0.36064863204956055,2100,0.36064863204956055,-8,0.08,True,2100,-8,0.08
LAUT.HE_20250226125956_HH_EV,LAUT,4210,1,4214,0.494680792093277,4214,0.494680792093277,-4,0.04,True,4214,-4,0.04
OBF3.HE_20250219134122_HH_EV,OBF3,2680,1,2753,0.2151966094970703,2753,0.2151966094970703,-73,0.73,False,,,
SUF.HE_20250206105914_HH_EV,SUF,5049,1,5078,0.19844278693199158,5078,0.19844278693199158,-29,0.29,True,,,
KEV.HE_20250217200548_HH_EV,KEV,4933,1,4896,0.19708359241485596,4896,0.19708359241485596,37,0.37,True,,,
OBF3.HE_20250220150705_HH_EV,OBF3,5454,1,5424,0.24070382118225098,5424,0.24070382118225098,30,0.3,True,5424,,
OUL.FN_20250131091909_HH_EV,OUL,3458,1,3484,0.20039284229278564,3484,0.20039284229278564,-26,0.26,True,,,
HEL5.HE_20250226124016_HH_EV,HEL5,3492,1,3500,0.21600741147994995,3500,0.21600741147994995,-8,0.08,True,3500,-8,0.08
TVF.HE_20250103120404_HH_EV,TVF,2059,1,2036,0.29474878311157227,2036,0.29474878311157227,23,0.23,True,2036,,
VJF.HE_20250130143812_HH_EV,VJF,3470,1,3811,0.13001897931098938,3811,0.13001897931098938,-341,3.41,False,,,
KEV.HE_20250222200935_HH_EV,KEV,4575,1,4563,0.23205998539924622,4563,0.23205998539924622,12,0.12,True,4563,12,0.12
KEV.HE_20250223160041_HH_EV,KEV,5206,1,5204,0.269285649061203,5204,0.269285649061203,2,0.02,True,5204,2,0.02
VAF.HE_20250110115206_HH_EV,VAF,4167,1,4207,0.22123977541923523,4207,0.22123977541923523,-40,0.4,True,,,
KU6.HE_20250218202503_HH_EV,KU6,5437,1,5437,0.16805365681648254,5437,0.16805365681648254,0,0.0,True,,,
HEF.HE_20250225235508_HH_EV,HEF,5040,1,5043,0.1671849489212036,5043,0.1671849489212036,-3,0.03,True,,,
SUF.HE_20250122083132_HH_EV,SUF,4802,1,4632,0.13095995783805847,4632,0.13095995783805847,170,1.7,False,,,
FIA0.HE_20250114113734_HH_EV,FIA0,4884,1,4922,0.13744986057281494,4922,0.13744986057281494,-38,0.38,True,,,
KEV.HE_20250205120014_HH_EV,KEV,4764,1,4759,0.12123143672943115,4759,0.12123143672943115,5,0.05,True,,,
KEF.HE_20250128102522_HH_EV,KEF,3457,1,3633,0.1518174707889557,3633,0.1518174707889557,-176,1.76,False,,,
OBF8.HE_20250206115542_HH_EV,OBF8,2864,1,3024,0.24430352449417114,3024,0.24430352449417114,-160,1.6,False,3024,,
KU6.HE_20250228131550_HH_EV,KU6,4766,0,4916,0.08341512084007263,,,,,False,,,
AAL.UP_20250211142644_HH_EV,AAL,3568,1,3620,0.31476765871047974,3620,0.31476765871047974,-52,0.52,False,3620,,
TOF.HE_20250221131943_HH_EV,TOF,5116,0,5239,0.06132417917251587,,,,,False,,,
RANF.FN_20250130130325_HH_EV,RANF,4675,1,4724,0.18745970726013184,4724,0.18745970726013184,-49,0.49,True,,,
RAF.HE_20250225120118_HH_EV,RAF,5473,1,5523,0.14883124828338623,5523,0.14883124828338623,-50,0.5,True,,,
FIA1.HE_20250116091904_HH_EV,FIA1,5045,1,5190,0.14497748017311096,5190,0.14497748017311096,-145,1.45,False,,,
KPF.HE_20250116114227_HH_EV,KPF,4638,1,4622,0.1888892650604248,4622,0.1888892650604248,16,0.16,True,,,
KEV.HE_20250105003214_HH_EV,KEV,5482,1,5495,0.188879132270813,5495,0.188879132270813,-13,0.13,True,,,
HEL5.HE_20250127142550_HH_EV,HEL5,2465,1,2485,0.42411863803863525,2485,0.42411863803863525,-20,0.2,True,2485,-20,0.2
FIA0.HE_20250227135710_HH_EV,FIA0,1668,1,1712,0.27223867177963257,1712,0.27223867177963257,-44,0.44,True,1712,,
HEL1.HE_20250227154139_HH_EV,HEL1,4304,1,4380,0.4640222191810608,4380,0.4640222191810608,-76,0.76,False,4380,,
RAJF.FN_20250221200522_HH_EV,RAJF,4007,1,4003,0.14336371421813965,4003,0.14336371421813965,4,0.04,True,,,
VRF.HE_20250223200917_HH_EV,VRF,2647,1,2678,0.1267700493335724,2678,0.1267700493335724,-31,0.31,True,,,
MSF.FN_20250227120445_HH_EV,MSF,4775,1,4801,0.18213006854057312,4801,0.18213006854057312,-26,0.26,True,,,
OLKF.FN_20250222210155_HH_EV,OLKF,4172,1,4201,0.1551702618598938,4201,0.1551702618598938,-29,0.29,True,,,
RNF.FN_20250131081749_HH_EV,RNF,3155,1,3197,0.1898317039012909,3197,0.1898317039012909,-42,0.42,True,,,
FIA0.HE_20250127120728_HH_EV,FIA0,4472,1,4504,0.3343158960342407,4504,0.3343158960342407,-32,0.32,True,4504,,
RAJF.FN_20250214160024_HH_EV,RAJF,3404,1,3339,0.19922831654548645,3339,0.19922831654548645,65,0.65,False,3339,,
OUL.FN_20250128133606_HH_EV,OUL,4317,2,4246,0.14079317450523376,4246,0.14079317450523376,71,0.71,False,,,
VRF.HE_20250127120454_HH_EV,VRF,4056,1,4106,0.13670897483825684,4106,0.13670897483825684,-50,0.5,True,,,
LAUT.HE_20250224154158_HH_EV,LAUT,2821,1,2838,0.4945504069328308,2838,0.4945504069328308,-17,0.17,True,2838,-17,0.17
OUL.FN_20250225132029_HH_EV,OUL,1410,1,1452,0.17482393980026245,1452,0.17482393980026245,-42,0.42,True,,,
LAUT.HE_20250214115555_HH_EV,LAUT,4625,1,4682,0.16993173956871033,4682,0.16993173956871033,-57,0.57,False,,,
RUF.HE_20250109124822_HH_EV,RUF,4442,1,4409,0.12241208553314209,4409,0.12241208553314209,33,0.33,True,,,
VAF.HE_20250206114139_HH_EV,VAF,4667,1,4826,0.15006491541862488,4826,0.15006491541862488,-159,1.59,False,,,
VJF.HE_20250124092742_HH_EV,VJF,2937,1,2982,0.13494381308555603,2982,0.13494381308555603,-45,0.45,True,,,
HEF.HE_20250228134815_HH_EV,HEF,4599,1,4466,0.12072673439979553,4466,0.12072673439979553,133,1.33,False,,,
KU6.HE_20250223200542_HH_EV,KU6,4006,1,3995,0.18506228923797607,3995,0.18506228923797607,11,0.11,True,,,
FIA1.HE_20250116110650_HH_EV,FIA1,5035,1,5195,0.16925734281539917,5195,0.16925734281539917,-160,1.6,False,,,
NIF.HE_20250228113701_HH_EV,NIF,5096,1,5398,0.34354645013809204,5398,0.34354645013809204,-302,3.02,False,5398,,
VRF.HE_20250117123926_HH_EV,VRF,1138,1,1138,0.4272332489490509,1138,0.4272332489490509,0,0.0,True,1138,0,0.0
NUR.HE_20250203145936_HH_EV,NUR,3526,1,3513,0.21255579590797424,3513,0.21255579590797424,13,0.13,True,3513,,
RSUO.HE_20250203145924_HH_EV,RSUO,4146,1,4149,0.3389325439929962,4149,0.3389325439929962,-3,0.03,True,4149,-3,0.03
VUOS.HE_20250124085447_HH_EV,VUOS,3146,1,3160,0.494661420583725,3160,0.494661420583725,-14,0.14,True,3160,-14,0.14
HEL1.HE_20250205143119_HH_EV,HEL1,3554,1,3546,0.494680792093277,3546,0.494680792093277,8,0.08,True,3546,8,0.08
OBF0.HE_20250227091422_HH_EV,OBF0,3631,1,3601,0.22930410504341125,3601,0.22930410504341125,30,0.3,True,3601,,
OBF3.HE_20250224075844_HH_EV,OBF3,2363,1,2383,0.21849465370178223,2383,0.21849465370178223,-20,0.2,True,,,
ALAJF.HE_20250131132504_HH_EV,ALAJF,4100,1,4166,0.1592710316181183,4166,0.1592710316181183,-66,0.66,False,,,
NIF.HE_20250211121442_HH_EV,NIF,3048,1,3036,0.4090649485588074,3036,0.4090649485588074,12,0.12,True,3036,12,0.12
KEV.HE_20250117124003_HH_EV,KEV,3725,1,4049,0.259696900844574,4049,0.259696900844574,-324,3.24,False,4049,,
KAF.HE_20250131125709_HH_EV,KAF,4655,1,4726,0.21633288264274597,4726,0.21633288264274597,-71,0.71,False,4726,,
TOF.HE_20250226124817_HH_EV,TOF,4625,2,4624,0.10276997089385986,4624,0.10276997089385986,1,0.01,True,,,
FIA1.HE_20250124092741_HH_EV,FIA1,4817,1,4853,0.11029961705207825,4853,0.11029961705207825,-36,0.36,True,,,
RUF.HE_20250124113836_HH_EV,RUF,3783,1,3753,0.313152015209198,3753,0.313152015209198,30,0.3,True,3753,,
RUF.HE_20250224114559_HH_EV,RUF,4418,1,4417,0.30539634823799133,4417,0.30539634823799133,1,0.01,True,4417,1,0.01
OUF.HE_20250129121217_HH_EV,OUF,5432,0,5999,0.07358431816101074,,,,,False,,,
TVF.HE_20250225101757_HH_EV,TVF,2705,1,2806,0.1454778015613556,2806,0.1454778015613556,-101,1.01,False,,,
LAUT.HE_20250210100432_HH_EV,LAUT,2210,1,2190,0.494680792093277,2190,0.494680792093277,20,0.2,True,2190,20,0.2
NUR.HE_20250122142829_HH_EV,NUR,2240,2,2823,0.1417194902896881,2311,0.10336163640022278,-71,0.71,False,,,
LAUT.HE_20250115110952_HH_EV,LAUT,4694,1,4709,0.48463156819343567,4709,0.48463156819343567,-15,0.15,True,4709,-15,0.15
FIA1.HE_20250220093308_HH_EV,FIA1,2184,1,2224,0.1634627878665924,2224,0.1634627878665924,-40,0.4,True,,,
KU6.HE_20250214160104_HH_EV,KU6,4958,0,5999,0.10025304555892944,,,,,False,,,
RSUO.HE_20250212151343_HH_EV,RSUO,4011,1,3999,0.43907132744789124,3999,0.43907132744789124,12,0.12,True,3999,12,0.12
VUOS.HE_20250207114048_HH_EV,VUOS,3635,1,3650,0.48263296484947205,3650,0.48263296484947205,-15,0.15,True,3650,-15,0.15
